"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"400",7,8,2017,28.9,0,28.6,29.2
"401",7,8,2018,22.5,0.1,16,24
"402",7,8,2019,28.4,0,27.7,28.9
"403",7,8,2020,30.3,0,30.1,30.4
"404",7,8,2021,18.8,0.1,17.2,20.2
"405",7,8,2022,30.7,0,30.2,30.8
"406",7,8,2023,25.1,0,24.3,26
"407",7,9,2016,31.4,0,31.3,31.4
"408",7,9,2017,29,0,28.2,29.6
"409",7,9,2018,27.4,0.1,26.5,28.7
"410",7,9,2019,28.5,0,27.8,29
"411",7,9,2020,30.9,0,30.8,31.1
"412",7,9,2021,20,0.1,18.3,21.6
"413",7,9,2022,29.8,0,29.4,30
"414",7,9,2023,24.6,0,23.7,25.3
"415",7,10,2015,28.5,0,28,28.9
"416",7,10,2016,31.7,0,31.6,31.9
"417",7,10,2017,30.2,0,29.7,30.7
"418",7,10,2018,22.3,0.1,20.9,23.8
"419",7,10,2019,30.6,0,30.1,30.8
"420",7,10,2020,31.8,0,31.7,31.9
"421",7,10,2021,26.5,0.1,25.3,27.8
"422",7,10,2022,30.1,0,29.6,30.6
"423",7,10,2023,23.5,0.1,22.6,24.4
"424",7,11,2015,26.7,0,26.1,27.2
"425",7,11,2016,26.6,0.1,25.2,27.2
"426",7,11,2017,22,0.1,20.3,24.2
"427",7,11,2018,13.5,0.1,11.5,15.9
"428",7,11,2019,22.8,0,22,23.6
"429",7,11,2020,28.6,0,28,29
"430",7,11,2021,18.7,0.1,16.6,21.5
"431",7,11,2022,26.9,0,25.9,27.5
"432",7,11,2023,22.8,0,22.1,23.4
"433",8,5,2015,20.4,0.1,19,21.8
"434",8,5,2016,24,0.1,22.9,25.7
"435",8,5,2017,15.8,0.1,14.6,16.8
"436",8,5,2018,18.7,0,17.7,19.6
"437",8,5,2019,15.2,0.1,13.5,17
"438",8,5,2020,19.7,0.1,17.8,21.9
"439",8,5,2021,21.8,0.1,20.8,22.6
"440",8,5,2022,21.3,0,20.5,22
"441",8,5,2023,11.2,0.1,9.3,13.6
"442",8,6,2015,24.9,0.1,23.6,25.9
"443",8,6,2016,27.9,0,27.4,28.5
"444",8,6,2017,18.3,0.1,16.8,19.9
"445",8,6,2018,26.2,0,25.6,26.6
"446",8,6,2019,21.8,0.1,20.8,23
"447",8,6,2020,27.7,0,26.1,28.6
"448",8,6,2021,26.1,0,25.4,26.8
"449",8,6,2022,25.9,0,25.5,26.3
"450",8,6,2023,24.6,0.1,23.6,25.8
"451",8,7,2015,25.4,0,24.4,26.2
"452",8,7,2016,30.3,0,30,30.5
"453",8,7,2017,26,0,25.3,26.5
"454",8,7,2018,27.3,0,26.2,28.1
"455",8,7,2019,25.5,0,24.7,26.3
"456",8,7,2020,27.9,0,27.5,28.3
"457",8,7,2021,27.7,0,26.9,28.5
"458",8,7,2022,29.1,0,28.8,29.5
"459",8,7,2023,15.9,0.1,14.5,17.7
"460",8,8,2015,29.8,0,29.5,30
"461",8,8,2016,30.1,0,29.8,30.3
"462",8,8,2017,28.9,0.1,18.4,29.3
"463",8,8,2018,22.5,0.1,19.8,24.4
"464",8,8,2019,28.1,0.1,21.2,28.7
"465",8,8,2020,30.3,0,30.2,30.5
"466",8,8,2021,19.4,0.1,17.9,20.9
"467",8,8,2022,30.6,0,30.3,30.9
"468",8,8,2023,25.3,0,24.2,26
"469",8,9,2016,31.3,0,31.1,31.5
"470",8,9,2017,28.8,0,27.3,29.3
"471",8,9,2018,27.8,0.1,26.9,28.8
"472",8,9,2019,28.4,0,27.9,28.8
"473",8,9,2020,31,0,30.8,31.1
"474",8,9,2021,20.7,0.1,19.2,22.4
"475",8,9,2022,29.8,0,29.5,30
"476",8,9,2023,24.8,0,24.1,25.2
"477",8,10,2015,28.5,0,28,29
"478",8,10,2016,31.7,0,31.6,31.8
"479",8,10,2017,30.2,0.2,15.2,30.7
"480",8,10,2018,22.6,0.1,21.3,24.2
"481",8,10,2019,30.4,0,29.5,30.7
"482",8,10,2020,31.8,0,31.7,31.9
"483",8,10,2021,26.8,0.1,25.5,28.2
"484",8,10,2022,30.2,0,29.6,30.6
"485",8,10,2023,23.5,0.1,22.4,24.3
"486",8,11,2015,26.6,0,25.6,27.1
"487",8,11,2016,26.5,0,25.7,27.2
"488",8,11,2017,22.7,0.1,20.9,24.4
"489",8,11,2018,13,0.1,11.1,15.3
"490",8,11,2019,22.6,0.1,21.2,23.6
"491",8,11,2020,28.6,0,27.8,28.9
"492",8,11,2021,19.5,0.1,17.4,22.2
"493",8,11,2022,26.9,0.1,25.8,27.6
"494",8,11,2023,22.4,0.1,21.4,23.2
"495",9,5,2015,21.1,0.1,19.6,22.3
"496",9,5,2016,23.9,0.1,22.6,25.6
"497",9,5,2017,15.5,0.1,13,16.6
"498",9,5,2018,18.7,0.1,17.8,19.6
"499",9,5,2019,15.9,0.1,13.6,17.8
"500",9,5,2020,19.9,0.1,17.9,22.4
"501",9,5,2021,21.2,0.1,20.1,22.6
"502",9,5,2022,21.3,0,20.4,22
"503",9,5,2023,12.8,0.1,10.6,15
"504",9,6,2015,25.3,0.1,24,26.1
"505",9,6,2016,27.6,0,26.8,28.1
"506",9,6,2017,17.5,0.1,16.2,18.8
"507",9,6,2018,26.1,0,25.5,26.7
"508",9,6,2019,21.4,0.1,11,22.6
"509",9,6,2020,28,0,27.4,28.6
"510",9,6,2021,26.4,0,25.7,27
"511",9,6,2022,25.8,0,25.1,26.3
"512",9,6,2023,24.7,0,23.9,25.6
"513",9,7,2015,25.7,0.1,24.7,26.6
"514",9,7,2016,30.2,0,29.8,30.4
"515",9,7,2017,26,0,25.3,26.6
"516",9,7,2018,27.6,0,26.5,28.4
"517",9,7,2019,25.7,0,25,26.5
"518",9,7,2020,28,0,27.5,28.3
"519",9,7,2021,27.2,0.1,25.4,28.4
"520",9,7,2022,29.2,0,28.9,29.6
"521",9,7,2023,16.8,0.1,15.3,18.5
"522",9,8,2015,29.8,0,29.6,30
"523",9,8,2016,30.1,0,29.9,30.2
"524",9,8,2017,29.1,0,28.5,29.4
"525",9,8,2018,22.6,0.1,20,25
"526",9,8,2019,28,0,27.5,28.5
"527",9,8,2020,30.4,0,30.2,30.5
"528",9,8,2021,20,0.1,18.7,21.5
"529",9,8,2022,30.6,0,30.4,30.9
"530",9,8,2023,24,0.1,22.4,24.9
"531",9,9,2015,31,0,30.9,31.2
"532",9,9,2016,31.3,0,31.1,31.5
"533",9,9,2017,28.5,0,27.7,29.1
"534",9,9,2018,28.1,0.1,27,29.1
"535",9,9,2019,28.5,0,28,29
"536",9,9,2020,31,0,30.8,31.1
"537",9,9,2021,21.6,0.1,20.3,23.3
"538",9,9,2022,29.7,0,29.5,29.9
"539",9,9,2023,24.7,0,24,25.4
"540",9,10,2015,28.6,0,28,29
"541",9,10,2016,31.6,0,31.2,31.7
"542",9,10,2017,30.3,0,29.3,30.7
"543",9,10,2018,23.1,0.1,21.8,24.7
"544",9,10,2019,30.5,0,30.1,30.7
"545",9,10,2020,31.8,0,31.7,31.8
"546",9,10,2021,27.2,0.1,25.6,28.4
"547",9,10,2022,30.3,0,29.6,30.8
"548",9,10,2023,23.4,0,22.5,24.2
"549",9,11,2015,26.6,0,25.6,27.1
"550",9,11,2016,26.6,0,25.7,27.2
"551",9,11,2017,23,0.1,21.7,24.4
"552",9,11,2018,13.2,0.2,9.4,15.9
"553",9,11,2019,22.7,0.1,21.3,23.8
"554",9,11,2020,28.5,0,28,28.9
"555",9,11,2021,20.1,0.1,18.3,22.2
"556",9,11,2022,27.2,0,26.1,28
"557",9,11,2023,22.5,0.1,21.2,23.4
"558",10,5,2015,21.5,0.1,20.3,22.7
"559",10,5,2016,24,0.1,22.5,25.3
"560",10,5,2017,15.9,0.1,14.5,17.4
"561",10,5,2018,19.2,0.1,18,20.4
"562",10,5,2019,16.9,0.1,15.6,18.5
"563",10,5,2020,19.9,0.1,18,21.7
"564",10,5,2021,21.4,0.1,20.5,22.2
"565",10,5,2022,21.3,0.1,20.3,22
"566",10,5,2023,13.4,0.1,12,15.3
"567",10,6,2015,25.4,0.1,24.2,26.3
